test_sample_idx,true_class,pred_class,ch1_path,col_index,seg_idx,speed_pct
808,healthy 1,stator short 1,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,35,10,100
823,healthy 1,stator short 1,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,35,25,100
831,healthy 1,stator short 1,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,35,33,100
852,healthy 1,stator short 1,C:\Project Work\Denoised\Motor-2\100\healthy 1\Electric_Motor-2_100_time-healthy 1-ch1.csv,35,54,100
969,stator short 1,healthy 1,C:\Project Work\Denoised\Motor-2\100\stator short 1\Electric_Motor-2_100_time-stator short 1-ch1.csv,2,0,100
970,stator short 1,healthy 1,C:\Project Work\Denoised\Motor-2\100\stator short 1\Electric_Motor-2_100_time-stator short 1-ch1.csv,2,1,100
975,stator short 1,healthy 1,C:\Project Work\Denoised\Motor-2\100\stator short 1\Electric_Motor-2_100_time-stator short 1-ch1.csv,2,6,100
989,stator short 1,healthy 1,C:\Project Work\Denoised\Motor-2\100\stator short 1\Electric_Motor-2_100_time-stator short 1-ch1.csv,2,20,100
995,stator short 1,healthy 1,C:\Project Work\Denoised\Motor-2\100\stator short 1\Electric_Motor-2_100_time-stator short 1-ch1.csv,2,26,100
996,stator short 1,healthy 1,C:\Project Work\Denoised\Motor-2\100\stator short 1\Electric_Motor-2_100_time-stator short 1-ch1.csv,2,27,100
997,stator short 1,healthy 1,C:\Project Work\Denoised\Motor-2\100\stator short 1\Electric_Motor-2_100_time-stator short 1-ch1.csv,2,28,100
998,stator short 1,healthy 1,C:\Project Work\Denoised\Motor-2\100\stator short 1\Electric_Motor-2_100_time-stator short 1-ch1.csv,2,29,100
1005,stator short 1,healthy 1,C:\Project Work\Denoised\Motor-2\100\stator short 1\Electric_Motor-2_100_time-stator short 1-ch1.csv,2,36,100
1006,stator short 1,healthy 1,C:\Project Work\Denoised\Motor-2\100\stator short 1\Electric_Motor-2_100_time-stator short 1-ch1.csv,2,37,100
1013,stator short 1,healthy 1,C:\Project Work\Denoised\Motor-2\100\stator short 1\Electric_Motor-2_100_time-stator short 1-ch1.csv,2,44,100
1022,stator short 1,healthy 1,C:\Project Work\Denoised\Motor-2\100\stator short 1\Electric_Motor-2_100_time-stator short 1-ch1.csv,2,53,100
1084,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,6,1,75
1094,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,6,11,75
1105,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,6,22,75
1117,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,6,34,75
1127,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,6,44,75
1140,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,0,100
1141,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,1,100
1143,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,3,100
1144,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,4,100
1146,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,6,100
1147,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,7,100
1148,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,8,100
1149,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,9,100
1150,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,10,100
1151,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,11,100
1152,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,12,100
1153,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,13,100
1154,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,14,100
1155,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,15,100
1156,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,16,100
1159,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,19,100
1160,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,20,100
1161,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,21,100
1163,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,23,100
1164,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,24,100
1166,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,26,100
1167,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,27,100
1169,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,29,100
1170,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,30,100
1171,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,31,100
1176,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,36,100
1177,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,37,100
1178,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,38,100
1179,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,39,100
1180,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,40,100
1181,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,41,100
1182,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,42,100
1184,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,44,100
1185,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,45,100
1186,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,46,100
1187,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,47,100
1188,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,48,100
1189,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,49,100
1190,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,50,100
1191,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,51,100
1192,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,52,100
1193,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,53,100
1194,bearing bpfo 3,healthy 1,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,54,100
1332,broken rotor bar,stator short 1,C:\Project Work\Denoised\Motor-2\100\broken rotor bar\Electric_Motor-2_100_time-broken rotor bar-ch1.csv,0,21,100
1352,broken rotor bar,stator short 1,C:\Project Work\Denoised\Motor-2\100\broken rotor bar\Electric_Motor-2_100_time-broken rotor bar-ch1.csv,0,41,100
