test_sample_idx,true_class,pred_class,pred_prob,true_prob,ch1_path,col_index,seg_idx,speed_pct
1178,bearing bpfo 3,healthy 1,0.7197605073451996,0.27138375490903854,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,38,
1179,bearing bpfo 3,healthy 1,0.8970314562320709,0.0879596583545208,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,39,
1180,bearing bpfo 3,healthy 1,0.8678764402866364,0.12696668389253318,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,40,
1181,bearing bpfo 3,healthy 1,0.9628643989562988,0.02729866746813059,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,41,
1182,bearing bpfo 3,healthy 1,0.9094248116016388,0.08490331214852631,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,42,
1183,bearing bpfo 3,healthy 1,0.9899685382843018,0.007520493294578046,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,43,
1184,bearing bpfo 3,healthy 1,0.9578803479671478,0.03743158024735749,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,44,
1185,bearing bpfo 3,healthy 1,0.9672325253486633,0.027925563044846058,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,45,
1186,bearing bpfo 3,healthy 1,0.8477275967597961,0.1394151821732521,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,46,
1187,bearing bpfo 3,healthy 1,0.5048496052622795,0.490719486027956,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,47,
1188,bearing bpfo 3,healthy 1,0.6867986023426056,0.30113882571458817,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,48,
1189,bearing bpfo 3,healthy 1,0.8848854601383209,0.10712119191884995,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,49,
1190,bearing bpfo 3,healthy 1,0.7427621483802795,0.2515786178410053,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,50,
1191,bearing bpfo 3,healthy 1,0.7861147820949554,0.20525499060750008,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,51,
1192,bearing bpfo 3,healthy 1,0.6719633787870407,0.3191552497446537,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,52,
1193,bearing bpfo 3,healthy 1,0.6206359714269638,0.37671894766390324,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,53,
1194,bearing bpfo 3,healthy 1,0.8552360236644745,0.14269045105902478,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,54,
1195,bearing bpfo 3,healthy 1,0.6473350673913956,0.3467611260712147,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,55,
1196,bearing bpfo 3,healthy 1,0.6576141566038132,0.3362320037558675,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,56,
