epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr,epoch_time_s
23,0.10057867464481615,0.9633642930856553,0.9616929569461422,0.1708175728195592,0.9370015948963317,0.9245916532522256,0.0003832773180720472,1.7104501724243164
24,0.09948595359506253,0.9625042999656003,0.9610315915415919,0.09031683918789765,0.9657097288676236,0.9637709409984424,0.0003454915028125262,1.7931222915649414
25,0.1036626487242466,0.9607843137254902,0.9582919676933337,0.12893748834548724,0.9481658692185008,0.9474891709702279,0.00030865828381745506,1.7751617431640625
26,0.09499259658175767,0.9656002751977985,0.9645011477072545,0.07761271766415148,0.9800637958532695,0.9769316224961199,0.0002730047501302265,1.7329521179199219
27,0.09062422050780188,0.9695562435500515,0.9691284805208856,0.0707907531269532,0.9768740031897927,0.9727619728388865,0.0002387507176420255,1.738746166229248
28,0.08336451983493876,0.9699002407980736,0.9689613684178253,0.10343744110522504,0.9720893141945773,0.966253861458992,0.0002061073738537634,1.7457642555236816
29,0.07671487437882167,0.9728242174062608,0.9723075057866574,0.062451021611375626,0.9824561403508771,0.9797474078620111,0.00017527597583490815,1.7696166038513184
30,0.07430151178484566,0.9743722050223598,0.9738265491769736,0.08003200089820382,0.9776714513556619,0.9733393470144579,0.0001464466094067262,1.775282382965088
31,0.0698721602528334,0.9754041967664259,0.9745666405619454,0.059048661678632874,0.9840510366826156,0.9816742354217739,0.00011979701719998447,1.7601065635681152
32,0.07205606315773215,0.9738562091503268,0.9734536515673586,0.07681367603952044,0.9760765550239234,0.9715757978723404,9.549150281252627e-05,1.8245208263397217
33,0.06902305171852223,0.9745442036463708,0.9734588574766695,0.06830510453980541,0.9800637958532695,0.9770394136591319,7.367991782295387e-05,1.8257744312286377
34,0.06565019830748679,0.9762641898864809,0.9759200360821902,0.07416279329821776,0.9768740031897927,0.9725906442566581,5.4496737905816076e-05,1.8750970363616943
35,0.065443223800432,0.9759201926384589,0.9757210379422891,0.05935598855119264,0.981658692185008,0.9784718017139632,3.806023374435661e-05,1.7800071239471436
36,0.06640588272123309,0.9748882008943929,0.9738314996251944,0.06779278474978723,0.9808612440191388,0.9776966218860049,2.447174185242322e-05,1.7381908893585205
37,0.06615943623508708,0.9750601995184038,0.9747765893789626,0.06094144804862163,0.9800637958532695,0.9767118334528384,1.3815039801161714e-05,1.6838295459747314
38,0.06398369855012605,0.9767801857585139,0.9763912620714547,0.05819215823560537,0.9824561403508771,0.9796519410977242,6.155829702431168e-06,1.704960584640503
39,0.06301855423276598,0.979016167870657,0.9787494859591543,0.05743152206574984,0.9824561403508771,0.9798416589639514,1.5413331334360176e-06,1.787217617034912
