test_sample_idx,true_class,pred_class,pred_prob,true_prob,ch1_path,col_index,seg_idx,speed_pct
1185,bearing bpfo 3,healthy 1,0.6338850855827332,0.3661032021045685,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,45,100
1186,bearing bpfo 3,healthy 1,0.9376211166381836,0.06233640015125275,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,46,100
1187,bearing bpfo 3,healthy 1,0.6067928075790405,0.39319613575935364,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,47,100
1188,bearing bpfo 3,healthy 1,0.8203718662261963,0.17956985533237457,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,48,100
1189,bearing bpfo 3,healthy 1,0.9254317283630371,0.07455265522003174,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,49,100
1190,bearing bpfo 3,healthy 1,0.809068500995636,0.1909254789352417,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,50,100
1191,bearing bpfo 3,healthy 1,0.5468453764915466,0.4531426429748535,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,51,100
1192,bearing bpfo 3,healthy 1,0.6286704540252686,0.37131786346435547,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,52,100
1193,bearing bpfo 3,healthy 1,0.7686994075775146,0.23129995167255402,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,53,100
1194,bearing bpfo 3,healthy 1,0.8879521489143372,0.11204614490270615,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,54,100
1196,bearing bpfo 3,healthy 1,0.6259732842445374,0.37401261925697327,C:\Project Work\Denoised\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,5,56,100
